timestamp,location_id,ambient_temperature,solar_irradiance,wind_speed,relative_humidity,cloud_cover
2026-01-16 15:00:00,delhi,20.45,469.3,3.53,36.8,0.17
2026-01-16 16:00:00,delhi,21.23,299.4,3.34,42.5,0.16
2026-01-16 17:00:00,delhi,21.5,102.8,3.03,50.1,0.14
2026-01-16 18:00:00,delhi,21.23,0.0,2.62,59.2,0.13
2026-01-16 19:00:00,delhi,20.45,0.0,2.15,69.3,0.12
2026-01-16 20:00:00,delhi,19.2,0.0,1.65,80.0,0.12
2026-01-16 21:00:00,delhi,17.58,0.0,1.65,80.0,0.12
2026-01-16 22:00:00,delhi,15.68,0.0,1.65,80.0,0.13
2026-01-16 23:00:00,delhi,13.65,0.0,1.65,80.0,0.14
2026-01-17 00:00:00,delhi,11.62,0.0,1.65,80.0,0.16
2026-01-17 01:00:00,delhi,9.72,0.0,1.65,80.0,0.18
2026-01-17 02:00:00,delhi,8.1,0.0,1.65,80.0,0.19
2026-01-17 03:00:00,delhi,6.85,0.0,1.65,80.0,0.21
2026-01-17 04:00:00,delhi,6.07,0.0,1.65,80.0,0.23
2026-01-17 05:00:00,delhi,5.8,0.0,1.65,80.0,0.25
2026-01-17 06:00:00,delhi,6.07,0.0,1.65,80.0,0.26
2026-01-17 07:00:00,delhi,6.85,0.0,1.65,69.3,0.27
2026-01-17 08:00:00,delhi,8.1,203.4,1.65,59.2,0.28
2026-01-17 09:00:00,delhi,9.72,388.7,2.15,50.1,0.28
2026-01-17 10:00:00,delhi,11.62,539.5,2.62,42.5,0.27
2026-01-17 11:00:00,delhi,13.65,642.3,3.03,36.8,0.27
2026-01-17 12:00:00,delhi,15.68,688.1,3.34,33.2,0.25
2026-01-17 13:00:00,delhi,17.57,672.7,3.53,32.0,0.24
2026-01-17 14:00:00,delhi,19.2,597.6,3.6,33.2,0.22
2026-01-17 15:00:00,delhi,20.45,469.3,3.53,36.8,0.2
2026-01-17 16:00:00,delhi,21.23,299.4,3.34,42.5,0.18
2026-01-17 17:00:00,delhi,21.5,102.8,3.03,50.1,0.16
2026-01-17 18:00:00,delhi,21.23,0.0,2.62,59.2,0.14
2026-01-17 19:00:00,delhi,20.45,0.0,2.15,69.3,0.13
2026-01-17 20:00:00,delhi,19.2,0.0,1.65,80.0,0.12
2026-01-17 21:00:00,delhi,17.58,0.0,1.65,80.0,0.12
2026-01-17 22:00:00,delhi,15.68,0.0,1.65,80.0,0.12
2026-01-17 23:00:00,delhi,13.65,0.0,1.65,80.0,0.13
2026-01-18 00:00:00,delhi,11.62,0.0,1.65,80.0,0.14
2026-01-18 01:00:00,delhi,9.72,0.0,1.65,80.0,0.15
2026-01-18 02:00:00,delhi,8.1,0.0,1.65,80.0,0.17
2026-01-18 03:00:00,delhi,6.85,0.0,1.65,80.0,0.19
2026-01-18 04:00:00,delhi,6.07,0.0,1.65,80.0,0.21
2026-01-18 05:00:00,delhi,5.8,0.0,1.65,80.0,0.23
2026-01-18 06:00:00,delhi,6.07,0.0,1.65,80.0,0.25
2026-01-18 07:00:00,delhi,6.85,0.0,1.65,69.3,0.26
2026-01-18 08:00:00,delhi,8.1,203.4,1.65,59.2,0.27
2026-01-18 09:00:00,delhi,9.72,388.7,2.15,50.1,0.28
2026-01-18 10:00:00,delhi,11.62,539.5,2.62,42.5,0.28
2026-01-18 11:00:00,delhi,13.65,642.3,3.03,36.8,0.28
2026-01-18 12:00:00,delhi,15.68,688.1,3.34,33.2,0.27
2026-01-18 13:00:00,delhi,17.57,672.7,3.53,32.0,0.25
2026-01-18 14:00:00,delhi,19.2,597.6,3.6,33.2,0.24
2026-01-18 15:00:00,delhi,20.45,469.3,3.53,36.8,0.22
2026-01-18 16:00:00,delhi,21.23,299.4,3.34,42.5,0.2
2026-01-18 17:00:00,delhi,21.5,102.8,3.03,50.1,0.18
2026-01-18 18:00:00,delhi,21.23,0.0,2.62,59.2,0.16
2026-01-18 19:00:00,delhi,20.45,0.0,2.15,69.3,0.14
2026-01-18 20:00:00,delhi,19.2,0.0,1.65,80.0,0.13
2026-01-18 21:00:00,delhi,17.58,0.0,1.65,80.0,0.12
2026-01-18 22:00:00,delhi,15.68,0.0,1.65,80.0,0.12
2026-01-18 23:00:00,delhi,13.65,0.0,1.65,80.0,0.12
2026-01-19 00:00:00,delhi,33.56,0.0,1.65,80.0,0.13
2026-01-19 01:00:00,delhi,31.75,0.0,1.65,80.0,0.14
2026-01-19 02:00:00,delhi,30.2,0.0,1.65,80.0,0.15
2026-01-19 03:00:00,delhi,29.0,0.0,1.65,80.0,0.17
2026-01-19 04:00:00,delhi,28.26,0.0,1.65,80.0,0.19
2026-01-19 05:00:00,delhi,28.0,0.0,1.65,80.0,0.21
2026-01-19 06:00:00,delhi,28.26,0.0,1.65,80.0,0.23
2026-01-19 07:00:00,delhi,29.0,231.3,1.65,69.3,0.25
2026-01-19 08:00:00,delhi,30.2,448.0,1.65,59.2,0.26
2026-01-19 09:00:00,delhi,31.75,636.6,2.15,50.1,0.27
2026-01-19 10:00:00,delhi,33.56,785.2,2.62,42.5,0.28
2026-01-19 11:00:00,delhi,35.5,884.5,3.03,36.8,0.28
2026-01-19 12:00:00,delhi,37.44,928.2,3.34,33.2,0.28
2026-01-19 13:00:00,delhi,39.25,913.5,3.53,32.0,0.27
2026-01-19 14:00:00,delhi,40.8,841.5,3.6,33.2,0.26
2026-01-19 15:00:00,delhi,42.0,716.6,3.53,36.8,0.24
2026-01-19 16:00:00,delhi,42.74,546.6,3.34,42.5,0.22
2026-01-19 17:00:00,delhi,43.0,342.4,3.03,50.1,0.2
2026-01-19 18:00:00,delhi,42.74,116.6,2.62,59.2,0.18
2026-01-19 19:00:00,delhi,42.0,0.0,2.15,69.3,0.16
2026-01-19 20:00:00,delhi,40.8,0.0,1.65,80.0,0.15
2026-01-19 21:00:00,delhi,39.25,0.0,1.65,80.0,0.13
2026-01-19 22:00:00,delhi,37.44,0.0,1.65,80.0,0.12
2026-01-19 23:00:00,delhi,35.5,0.0,1.65,80.0,0.12
2026-01-20 00:00:00,delhi,33.56,0.0,1.65,80.0,0.12
2026-01-20 01:00:00,delhi,31.75,0.0,1.65,80.0,0.13
2026-01-20 02:00:00,delhi,30.2,0.0,1.65,80.0,0.14
2026-01-20 03:00:00,delhi,29.0,0.0,1.65,80.0,0.15
2026-01-20 04:00:00,delhi,28.26,0.0,1.65,80.0,0.17
2026-01-20 05:00:00,delhi,28.0,0.0,1.65,80.0,0.19
2026-01-20 06:00:00,delhi,28.26,0.0,1.65,80.0,0.21
2026-01-20 07:00:00,delhi,29.0,231.3,1.65,69.3,0.23
2026-01-20 08:00:00,delhi,30.2,448.0,1.65,59.2,0.24
2026-01-20 09:00:00,delhi,31.75,636.6,2.15,50.1,0.26
2026-01-20 10:00:00,delhi,33.56,785.2,2.62,42.5,0.27
2026-01-20 11:00:00,delhi,35.5,884.5,3.03,36.8,0.28
2026-01-20 12:00:00,delhi,37.44,928.2,3.34,33.2,0.28
2026-01-20 13:00:00,delhi,39.25,913.5,3.53,32.0,0.28
2026-01-20 14:00:00,delhi,40.8,841.5,3.6,33.2,0.27
2026-01-20 15:00:00,delhi,42.0,716.6,3.53,36.8,0.26
2026-01-20 16:00:00,delhi,42.74,546.6,3.34,42.5,0.24
2026-01-20 17:00:00,delhi,43.0,342.4,3.03,50.1,0.22
2026-01-20 18:00:00,delhi,42.74,116.6,2.62,59.2,0.2
2026-01-20 19:00:00,delhi,42.0,0.0,2.15,69.3,0.18
2026-01-20 20:00:00,delhi,40.8,0.0,1.65,80.0,0.17
2026-01-20 21:00:00,delhi,39.25,0.0,1.65,80.0,0.15
2026-01-20 22:00:00,delhi,37.44,0.0,1.65,80.0,0.14
2026-01-20 23:00:00,delhi,35.5,0.0,1.65,80.0,0.13
2026-01-21 00:00:00,delhi,33.56,0.0,1.65,80.0,0.12
2026-01-21 01:00:00,delhi,31.75,0.0,1.65,80.0,0.12
2026-01-21 02:00:00,delhi,30.2,0.0,1.65,80.0,0.13
2026-01-21 03:00:00,delhi,29.0,0.0,1.65,80.0,0.13
2026-01-21 04:00:00,delhi,28.26,0.0,1.65,80.0,0.15
2026-01-21 05:00:00,delhi,28.0,0.0,1.65,80.0,0.17
2026-01-21 06:00:00,delhi,28.26,0.0,1.65,80.0,0.18
2026-01-21 07:00:00,delhi,29.0,231.3,1.65,69.3,0.2
2026-01-21 08:00:00,delhi,30.2,448.0,1.65,59.2,0.22
2026-01-21 09:00:00,delhi,31.75,636.6,2.15,50.1,0.24
2026-01-21 10:00:00,delhi,33.56,785.2,2.62,42.5,0.26
2026-01-21 11:00:00,delhi,35.5,884.5,3.03,36.8,0.27
2026-01-21 12:00:00,delhi,37.44,928.2,3.34,33.2,0.28
2026-01-21 13:00:00,delhi,39.25,913.5,3.53,32.0,0.28
2026-01-21 14:00:00,delhi,40.8,841.5,3.6,33.2,0.28
2026-01-21 15:00:00,delhi,42.0,716.6,3.53,36.8,0.27
2026-01-21 16:00:00,delhi,42.74,546.6,3.34,42.5,0.26
2026-01-21 17:00:00,delhi,43.0,342.4,3.03,50.1,0.24
2026-01-21 18:00:00,delhi,42.74,116.6,2.62,59.2,0.23
2026-01-21 19:00:00,delhi,42.0,0.0,2.15,69.3,0.21
2026-01-21 20:00:00,delhi,40.8,0.0,1.65,80.0,0.19
2026-01-21 21:00:00,delhi,39.25,0.0,1.65,80.0,0.17
2026-01-21 22:00:00,delhi,37.44,0.0,1.65,80.0,0.15
2026-01-21 23:00:00,delhi,35.5,0.0,1.65,80.0,0.14
