timestamp,location_id,ambient_temperature,solar_irradiance,wind_speed,relative_humidity,cloud_cover
2026-01-16 10:00:00,jaisalmer,13.99,594.2,4.62,19.7,0.11
2026-01-16 11:00:00,jaisalmer,16.25,707.5,5.28,16.6,0.1
2026-01-16 12:00:00,jaisalmer,18.51,757.9,5.78,14.7,0.08
2026-01-16 13:00:00,jaisalmer,20.62,740.9,6.09,14.0,0.06
2026-01-16 14:00:00,jaisalmer,22.44,658.2,6.2,14.7,0.04
2026-01-16 15:00:00,jaisalmer,23.83,516.9,6.09,16.6,0.02
2026-01-16 16:00:00,jaisalmer,24.7,329.8,5.78,19.7,0.01
2026-01-16 17:00:00,jaisalmer,25.0,113.3,5.28,23.8,0.0
2026-01-16 18:00:00,jaisalmer,24.7,0.0,4.62,28.7,0.0
2026-01-16 19:00:00,jaisalmer,23.83,0.0,3.87,34.2,0.0
2026-01-16 20:00:00,jaisalmer,22.44,0.0,3.05,40.0,0.0
2026-01-16 21:00:00,jaisalmer,20.63,0.0,3.05,40.0,0.0
2026-01-16 22:00:00,jaisalmer,18.51,0.0,3.05,40.0,0.0
2026-01-16 23:00:00,jaisalmer,16.25,0.0,3.05,40.0,0.0
2026-01-17 00:00:00,jaisalmer,13.99,0.0,3.05,40.0,0.01
2026-01-17 01:00:00,jaisalmer,11.88,0.0,3.05,40.0,0.03
2026-01-17 02:00:00,jaisalmer,10.06,0.0,3.05,40.0,0.04
2026-01-17 03:00:00,jaisalmer,8.67,0.0,3.05,40.0,0.06
2026-01-17 04:00:00,jaisalmer,7.8,0.0,3.05,40.0,0.08
2026-01-17 05:00:00,jaisalmer,7.5,0.0,3.05,40.0,0.1
2026-01-17 06:00:00,jaisalmer,7.8,0.0,3.05,40.0,0.11
2026-01-17 07:00:00,jaisalmer,8.67,0.0,3.05,34.2,0.12
2026-01-17 08:00:00,jaisalmer,10.06,224.0,3.05,28.7,0.13
2026-01-17 09:00:00,jaisalmer,11.88,428.1,3.87,23.8,0.13
2026-01-17 10:00:00,jaisalmer,13.99,594.2,4.62,19.7,0.12
2026-01-17 11:00:00,jaisalmer,16.25,707.5,5.28,16.6,0.12
2026-01-17 12:00:00,jaisalmer,18.51,757.9,5.78,14.7,0.1
2026-01-17 13:00:00,jaisalmer,20.62,740.9,6.09,14.0,0.09
2026-01-17 14:00:00,jaisalmer,22.44,658.2,6.2,14.7,0.07
2026-01-17 15:00:00,jaisalmer,23.83,516.9,6.09,16.6,0.05
2026-01-17 16:00:00,jaisalmer,24.7,329.8,5.78,19.7,0.03
2026-01-17 17:00:00,jaisalmer,25.0,113.3,5.28,23.8,0.01
2026-01-17 18:00:00,jaisalmer,24.7,0.0,4.62,28.7,0.0
2026-01-17 19:00:00,jaisalmer,23.83,0.0,3.87,34.2,0.0
2026-01-17 20:00:00,jaisalmer,22.44,0.0,3.05,40.0,0.0
2026-01-17 21:00:00,jaisalmer,20.63,0.0,3.05,40.0,0.0
2026-01-17 22:00:00,jaisalmer,18.51,0.0,3.05,40.0,0.0
2026-01-17 23:00:00,jaisalmer,16.25,0.0,3.05,40.0,0.0
2026-01-18 00:00:00,jaisalmer,13.99,0.0,3.05,40.0,0.0
2026-01-18 01:00:00,jaisalmer,11.88,0.0,3.05,40.0,0.0
2026-01-18 02:00:00,jaisalmer,10.06,0.0,3.05,40.0,0.02
2026-01-18 03:00:00,jaisalmer,8.67,0.0,3.05,40.0,0.04
2026-01-18 04:00:00,jaisalmer,7.8,0.0,3.05,40.0,0.06
2026-01-18 05:00:00,jaisalmer,7.5,0.0,3.05,40.0,0.08
2026-01-18 06:00:00,jaisalmer,7.8,0.0,3.05,40.0,0.1
2026-01-18 07:00:00,jaisalmer,8.67,0.0,3.05,34.2,0.11
2026-01-18 08:00:00,jaisalmer,10.06,224.0,3.05,28.7,0.12
2026-01-18 09:00:00,jaisalmer,11.88,428.1,3.87,23.8,0.13
2026-01-18 10:00:00,jaisalmer,13.99,594.2,4.62,19.7,0.13
2026-01-18 11:00:00,jaisalmer,16.25,707.5,5.28,16.6,0.13
2026-01-18 12:00:00,jaisalmer,18.51,757.9,5.78,14.7,0.12
2026-01-18 13:00:00,jaisalmer,20.62,740.9,6.09,14.0,0.1
2026-01-18 14:00:00,jaisalmer,22.44,658.2,6.2,14.7,0.09
2026-01-18 15:00:00,jaisalmer,23.83,516.9,6.09,16.6,0.07
2026-01-18 16:00:00,jaisalmer,24.7,329.8,5.78,19.7,0.05
2026-01-18 17:00:00,jaisalmer,25.0,113.3,5.28,23.8,0.03
2026-01-18 18:00:00,jaisalmer,24.7,0.0,4.62,28.7,0.01
2026-01-18 19:00:00,jaisalmer,23.83,0.0,3.87,34.2,0.0
2026-01-18 20:00:00,jaisalmer,22.44,0.0,3.05,40.0,0.0
2026-01-18 21:00:00,jaisalmer,20.63,0.0,3.05,40.0,0.0
2026-01-18 22:00:00,jaisalmer,18.51,0.0,3.05,40.0,0.0
2026-01-18 23:00:00,jaisalmer,16.25,0.0,3.05,40.0,0.0
2026-01-19 00:00:00,jaisalmer,35.43,0.0,3.05,40.0,0.0
2026-01-19 01:00:00,jaisalmer,33.5,0.0,3.05,40.0,0.0
2026-01-19 02:00:00,jaisalmer,31.84,0.0,3.05,40.0,0.0
2026-01-19 03:00:00,jaisalmer,30.57,0.0,3.05,40.0,0.02
2026-01-19 04:00:00,jaisalmer,29.77,0.0,3.05,40.0,0.04
2026-01-19 05:00:00,jaisalmer,29.5,0.0,3.05,40.0,0.06
2026-01-19 06:00:00,jaisalmer,29.77,0.0,3.05,40.0,0.08
2026-01-19 07:00:00,jaisalmer,30.57,243.7,3.05,34.2,0.1
2026-01-19 08:00:00,jaisalmer,31.84,472.1,3.05,28.7,0.11
2026-01-19 09:00:00,jaisalmer,33.5,670.9,3.87,23.8,0.12
2026-01-19 10:00:00,jaisalmer,35.43,827.4,4.62,19.7,0.13
2026-01-19 11:00:00,jaisalmer,37.5,932.0,5.28,16.6,0.13
2026-01-19 12:00:00,jaisalmer,39.57,978.1,5.78,14.7,0.13
2026-01-19 13:00:00,jaisalmer,41.5,962.6,6.09,14.0,0.12
2026-01-19 14:00:00,jaisalmer,43.16,886.7,6.2,14.7,0.11
2026-01-19 15:00:00,jaisalmer,44.43,755.1,6.09,16.6,0.09
2026-01-19 16:00:00,jaisalmer,45.23,576.0,5.78,19.7,0.07
2026-01-19 17:00:00,jaisalmer,45.5,360.8,5.28,23.8,0.05
2026-01-19 18:00:00,jaisalmer,45.23,122.8,4.62,28.7,0.03
2026-01-19 19:00:00,jaisalmer,44.43,0.0,3.87,34.2,0.01
2026-01-19 20:00:00,jaisalmer,43.16,0.0,3.05,40.0,0.0
2026-01-19 21:00:00,jaisalmer,41.5,0.0,3.05,40.0,0.0
2026-01-19 22:00:00,jaisalmer,39.57,0.0,3.05,40.0,0.0
2026-01-19 23:00:00,jaisalmer,37.5,0.0,3.05,40.0,0.0
2026-01-20 00:00:00,jaisalmer,35.43,0.0,3.05,40.0,0.0
2026-01-20 01:00:00,jaisalmer,33.5,0.0,3.05,40.0,0.0
2026-01-20 02:00:00,jaisalmer,31.84,0.0,3.05,40.0,0.0
2026-01-20 03:00:00,jaisalmer,30.57,0.0,3.05,40.0,0.0
2026-01-20 04:00:00,jaisalmer,29.77,0.0,3.05,40.0,0.02
2026-01-20 05:00:00,jaisalmer,29.5,0.0,3.05,40.0,0.04
2026-01-20 06:00:00,jaisalmer,29.77,0.0,3.05,40.0,0.06
2026-01-20 07:00:00,jaisalmer,30.57,243.7,3.05,34.2,0.08
2026-01-20 08:00:00,jaisalmer,31.84,472.1,3.05,28.7,0.09
2026-01-20 09:00:00,jaisalmer,33.5,670.9,3.87,23.8,0.11
2026-01-20 10:00:00,jaisalmer,35.43,827.4,4.62,19.7,0.12
2026-01-20 11:00:00,jaisalmer,37.5,932.0,5.28,16.6,0.13
2026-01-20 12:00:00,jaisalmer,39.57,978.1,5.78,14.7,0.13
2026-01-20 13:00:00,jaisalmer,41.5,962.6,6.09,14.0,0.13
2026-01-20 14:00:00,jaisalmer,43.16,886.7,6.2,14.7,0.12
2026-01-20 15:00:00,jaisalmer,44.43,755.1,6.09,16.6,0.11
2026-01-20 16:00:00,jaisalmer,45.23,576.0,5.78,19.7,0.09
2026-01-20 17:00:00,jaisalmer,45.5,360.8,5.28,23.8,0.07
2026-01-20 18:00:00,jaisalmer,45.23,122.8,4.62,28.7,0.05
2026-01-20 19:00:00,jaisalmer,44.43,0.0,3.87,34.2,0.03
2026-01-20 20:00:00,jaisalmer,43.16,0.0,3.05,40.0,0.02
2026-01-20 21:00:00,jaisalmer,41.5,0.0,3.05,40.0,0.0
2026-01-20 22:00:00,jaisalmer,39.57,0.0,3.05,40.0,0.0
2026-01-20 23:00:00,jaisalmer,37.5,0.0,3.05,40.0,0.0
2026-01-21 00:00:00,jaisalmer,35.43,0.0,3.05,40.0,0.0
2026-01-21 01:00:00,jaisalmer,33.5,0.0,3.05,40.0,0.0
2026-01-21 02:00:00,jaisalmer,31.84,0.0,3.05,40.0,0.0
2026-01-21 03:00:00,jaisalmer,30.57,0.0,3.05,40.0,0.0
2026-01-21 04:00:00,jaisalmer,29.77,0.0,3.05,40.0,0.0
2026-01-21 05:00:00,jaisalmer,29.5,0.0,3.05,40.0,0.02
2026-01-21 06:00:00,jaisalmer,29.77,0.0,3.05,40.0,0.03
2026-01-21 07:00:00,jaisalmer,30.57,243.7,3.05,34.2,0.05
2026-01-21 08:00:00,jaisalmer,31.84,472.1,3.05,28.7,0.07
2026-01-21 09:00:00,jaisalmer,33.5,670.9,3.87,23.8,0.09
2026-01-21 10:00:00,jaisalmer,35.43,827.4,4.62,19.7,0.11
2026-01-21 11:00:00,jaisalmer,37.5,932.0,5.28,16.6,0.12
2026-01-21 12:00:00,jaisalmer,39.57,978.1,5.78,14.7,0.13
2026-01-21 13:00:00,jaisalmer,41.5,962.6,6.09,14.0,0.13
2026-01-21 14:00:00,jaisalmer,43.16,886.7,6.2,14.7,0.13
2026-01-21 15:00:00,jaisalmer,44.43,755.1,6.09,16.6,0.12
2026-01-21 16:00:00,jaisalmer,45.23,576.0,5.78,19.7,0.11
2026-01-21 17:00:00,jaisalmer,45.5,360.8,5.28,23.8,0.09
2026-01-21 18:00:00,jaisalmer,45.23,122.8,4.62,28.7,0.08
2026-01-21 19:00:00,jaisalmer,44.43,0.0,3.87,34.2,0.06
2026-01-21 20:00:00,jaisalmer,43.16,0.0,3.05,40.0,0.04
2026-01-21 21:00:00,jaisalmer,41.5,0.0,3.05,40.0,0.02
2026-01-21 22:00:00,jaisalmer,39.57,0.0,3.05,40.0,0.0
2026-01-21 23:00:00,jaisalmer,37.5,0.0,3.05,40.0,0.0
