timestamp,location_id,ambient_temperature,solar_irradiance,wind_speed,relative_humidity,cloud_cover
2026-01-17 13:00:00,mumbai,28.0,692.2,4.82,58.0,0.29
2026-01-17 14:00:00,mumbai,29.45,614.9,4.9,58.8,0.27
2026-01-17 15:00:00,mumbai,30.56,482.9,4.82,61.0,0.25
2026-01-17 16:00:00,mumbai,31.26,308.1,4.59,64.5,0.23
2026-01-17 17:00:00,mumbai,31.5,105.8,4.22,69.3,0.21
2026-01-17 18:00:00,mumbai,31.26,0.0,3.74,75.0,0.19
2026-01-17 19:00:00,mumbai,30.56,0.0,3.18,81.3,0.18
2026-01-17 20:00:00,mumbai,29.45,0.0,2.58,88.0,0.17
2026-01-17 21:00:00,mumbai,28.0,0.0,2.58,88.0,0.17
2026-01-17 22:00:00,mumbai,26.31,0.0,2.58,88.0,0.17
2026-01-17 23:00:00,mumbai,24.5,0.0,2.58,88.0,0.18
2026-01-18 00:00:00,mumbai,22.69,0.0,2.58,88.0,0.19
2026-01-18 01:00:00,mumbai,21.0,0.0,2.58,88.0,0.2
2026-01-18 02:00:00,mumbai,19.55,0.0,2.58,88.0,0.22
2026-01-18 03:00:00,mumbai,18.44,0.0,2.58,88.0,0.24
2026-01-18 04:00:00,mumbai,17.74,0.0,2.58,88.0,0.26
2026-01-18 05:00:00,mumbai,17.5,0.0,2.58,88.0,0.28
2026-01-18 06:00:00,mumbai,17.74,0.0,2.58,88.0,0.3
2026-01-18 07:00:00,mumbai,18.44,0.0,2.58,81.3,0.31
2026-01-18 08:00:00,mumbai,19.55,209.3,2.58,75.0,0.32
2026-01-18 09:00:00,mumbai,21.0,400.0,3.18,69.3,0.33
2026-01-18 10:00:00,mumbai,22.69,555.1,3.74,64.5,0.33
2026-01-18 11:00:00,mumbai,24.5,660.9,4.22,61.0,0.33
2026-01-18 12:00:00,mumbai,26.31,708.0,4.59,58.8,0.32
2026-01-18 13:00:00,mumbai,28.0,692.2,4.82,58.0,0.3
2026-01-18 14:00:00,mumbai,29.45,614.9,4.9,58.8,0.29
2026-01-18 15:00:00,mumbai,30.56,482.9,4.82,61.0,0.27
2026-01-18 16:00:00,mumbai,31.26,308.1,4.59,64.5,0.25
2026-01-18 17:00:00,mumbai,31.5,105.8,4.22,69.3,0.23
2026-01-18 18:00:00,mumbai,31.26,0.0,3.74,75.0,0.21
2026-01-18 19:00:00,mumbai,30.56,0.0,3.18,81.3,0.19
2026-01-18 20:00:00,mumbai,29.45,0.0,2.58,88.0,0.18
2026-01-18 21:00:00,mumbai,28.0,0.0,2.58,88.0,0.17
2026-01-18 22:00:00,mumbai,26.31,0.0,2.58,88.0,0.17
2026-01-18 23:00:00,mumbai,24.5,0.0,2.58,88.0,0.17
2026-01-19 00:00:00,mumbai,29.21,0.0,2.58,88.0,0.18
2026-01-19 01:00:00,mumbai,28.0,0.0,2.58,88.0,0.19
2026-01-19 02:00:00,mumbai,26.96,0.0,2.58,88.0,0.2
2026-01-19 03:00:00,mumbai,26.17,0.0,2.58,88.0,0.22
2026-01-19 04:00:00,mumbai,25.67,0.0,2.58,88.0,0.24
2026-01-19 05:00:00,mumbai,25.5,0.0,2.58,88.0,0.26
2026-01-19 06:00:00,mumbai,25.67,0.0,2.58,88.0,0.28
2026-01-19 07:00:00,mumbai,26.17,223.8,2.58,81.3,0.3
2026-01-19 08:00:00,mumbai,26.96,433.6,2.58,75.0,0.31
2026-01-19 09:00:00,mumbai,28.0,616.1,3.18,69.3,0.32
2026-01-19 10:00:00,mumbai,29.21,759.9,3.74,64.5,0.33
2026-01-19 11:00:00,mumbai,30.5,856.0,4.22,61.0,0.33
2026-01-19 12:00:00,mumbai,31.79,898.2,4.59,58.8,0.33
2026-01-19 13:00:00,mumbai,33.0,884.1,4.82,58.0,0.32
2026-01-19 14:00:00,mumbai,34.04,814.3,4.9,58.8,0.31
2026-01-19 15:00:00,mumbai,34.83,693.5,4.82,61.0,0.29
2026-01-19 16:00:00,mumbai,35.33,529.0,4.59,64.5,0.27
2026-01-19 17:00:00,mumbai,35.5,331.3,4.22,69.3,0.25
2026-01-19 18:00:00,mumbai,35.33,112.8,3.74,75.0,0.23
2026-01-19 19:00:00,mumbai,34.83,0.0,3.18,81.3,0.21
2026-01-19 20:00:00,mumbai,34.04,0.0,2.58,88.0,0.2
2026-01-19 21:00:00,mumbai,33.0,0.0,2.58,88.0,0.18
2026-01-19 22:00:00,mumbai,31.79,0.0,2.58,88.0,0.17
2026-01-19 23:00:00,mumbai,30.5,0.0,2.58,88.0,0.17
2026-01-20 00:00:00,mumbai,29.21,0.0,2.58,88.0,0.17
2026-01-20 01:00:00,mumbai,28.0,0.0,2.58,88.0,0.18
2026-01-20 02:00:00,mumbai,26.96,0.0,2.58,88.0,0.19
2026-01-20 03:00:00,mumbai,26.17,0.0,2.58,88.0,0.2
2026-01-20 04:00:00,mumbai,25.67,0.0,2.58,88.0,0.22
2026-01-20 05:00:00,mumbai,25.5,0.0,2.58,88.0,0.24
2026-01-20 06:00:00,mumbai,25.67,0.0,2.58,88.0,0.26
2026-01-20 07:00:00,mumbai,26.17,223.8,2.58,81.3,0.28
2026-01-20 08:00:00,mumbai,26.96,433.6,2.58,75.0,0.29
2026-01-20 09:00:00,mumbai,28.0,616.1,3.18,69.3,0.31
2026-01-20 10:00:00,mumbai,29.21,759.9,3.74,64.5,0.32
2026-01-20 11:00:00,mumbai,30.5,856.0,4.22,61.0,0.33
2026-01-20 12:00:00,mumbai,31.79,898.2,4.59,58.8,0.33
2026-01-20 13:00:00,mumbai,33.0,884.1,4.82,58.0,0.33
2026-01-20 14:00:00,mumbai,34.04,814.3,4.9,58.8,0.32
2026-01-20 15:00:00,mumbai,34.83,693.5,4.82,61.0,0.31
2026-01-20 16:00:00,mumbai,35.33,529.0,4.59,64.5,0.29
2026-01-20 17:00:00,mumbai,35.5,331.3,4.22,69.3,0.27
2026-01-20 18:00:00,mumbai,35.33,112.8,3.74,75.0,0.25
2026-01-20 19:00:00,mumbai,34.83,0.0,3.18,81.3,0.23
2026-01-20 20:00:00,mumbai,34.04,0.0,2.58,88.0,0.22
2026-01-20 21:00:00,mumbai,33.0,0.0,2.58,88.0,0.2
2026-01-20 22:00:00,mumbai,31.79,0.0,2.58,88.0,0.19
2026-01-20 23:00:00,mumbai,30.5,0.0,2.58,88.0,0.18
2026-01-21 00:00:00,mumbai,29.21,0.0,2.58,88.0,0.17
2026-01-21 01:00:00,mumbai,28.0,0.0,2.58,88.0,0.17
2026-01-21 02:00:00,mumbai,26.96,0.0,2.58,88.0,0.18
2026-01-21 03:00:00,mumbai,26.17,0.0,2.58,88.0,0.18
2026-01-21 04:00:00,mumbai,25.67,0.0,2.58,88.0,0.2
2026-01-21 05:00:00,mumbai,25.5,0.0,2.58,88.0,0.22
2026-01-21 06:00:00,mumbai,25.67,0.0,2.58,88.0,0.23
2026-01-21 07:00:00,mumbai,26.17,223.8,2.58,81.3,0.25
2026-01-21 08:00:00,mumbai,26.96,433.6,2.58,75.0,0.27
2026-01-21 09:00:00,mumbai,28.0,616.1,3.18,69.3,0.29
2026-01-21 10:00:00,mumbai,29.21,759.9,3.74,64.5,0.31
2026-01-21 11:00:00,mumbai,30.5,856.0,4.22,61.0,0.32
2026-01-21 12:00:00,mumbai,31.79,898.2,4.59,58.8,0.33
2026-01-21 13:00:00,mumbai,33.0,884.1,4.82,58.0,0.33
2026-01-21 14:00:00,mumbai,34.04,814.3,4.9,58.8,0.33
2026-01-21 15:00:00,mumbai,34.83,693.5,4.82,61.0,0.32
2026-01-21 16:00:00,mumbai,35.33,529.0,4.59,64.5,0.31
2026-01-21 17:00:00,mumbai,35.5,331.3,4.22,69.3,0.29
2026-01-21 18:00:00,mumbai,35.33,112.8,3.74,75.0,0.28
2026-01-21 19:00:00,mumbai,34.83,0.0,3.18,81.3,0.26
2026-01-21 20:00:00,mumbai,34.04,0.0,2.58,88.0,0.24
2026-01-21 21:00:00,mumbai,33.0,0.0,2.58,88.0,0.22
2026-01-21 22:00:00,mumbai,31.79,0.0,2.58,88.0,0.2
2026-01-21 23:00:00,mumbai,30.5,0.0,2.58,88.0,0.19
