timestamp,location_id,ambient_temperature,solar_irradiance,wind_speed,relative_humidity,cloud_cover
2026-01-16 06:00:00,kargil,-18.75,0.0,2.65,52.0,0.23
2026-01-16 07:00:00,kargil,-18.03,0.0,2.65,45.8,0.23
2026-01-16 08:00:00,kargil,-16.88,250.5,2.65,39.9,0.23
2026-01-16 09:00:00,kargil,-15.38,478.8,3.31,34.5,0.22
2026-01-16 10:00:00,kargil,-13.63,664.6,3.92,30.1,0.21
2026-01-16 11:00:00,kargil,-11.75,791.2,4.45,26.8,0.2
2026-01-16 12:00:00,kargil,-9.87,847.6,4.86,24.7,0.18
2026-01-16 13:00:00,kargil,-8.13,828.7,5.11,24.0,0.16
2026-01-16 14:00:00,kargil,-6.62,736.1,5.2,24.7,0.14
2026-01-16 15:00:00,kargil,-5.47,578.1,5.11,26.8,0.12
2026-01-16 16:00:00,kargil,-4.75,368.8,4.86,30.1,0.11
2026-01-16 17:00:00,kargil,-4.5,126.7,4.45,34.5,0.09
2026-01-16 18:00:00,kargil,-4.75,0.0,3.92,39.9,0.08
2026-01-16 19:00:00,kargil,-5.47,0.0,3.31,45.8,0.07
2026-01-16 20:00:00,kargil,-6.62,0.0,2.65,52.0,0.07
2026-01-16 21:00:00,kargil,-8.12,0.0,2.65,52.0,0.07
2026-01-16 22:00:00,kargil,-9.87,0.0,2.65,52.0,0.08
2026-01-16 23:00:00,kargil,-11.75,0.0,2.65,52.0,0.09
2026-01-17 00:00:00,kargil,-13.63,0.0,2.65,52.0,0.11
2026-01-17 01:00:00,kargil,-15.38,0.0,2.65,52.0,0.13
2026-01-17 02:00:00,kargil,-16.88,0.0,2.65,52.0,0.14
2026-01-17 03:00:00,kargil,-18.03,0.0,2.65,52.0,0.16
2026-01-17 04:00:00,kargil,-18.75,0.0,2.65,52.0,0.18
2026-01-17 05:00:00,kargil,-19.0,0.0,2.65,52.0,0.2
2026-01-17 06:00:00,kargil,-18.75,0.0,2.65,52.0,0.21
2026-01-17 07:00:00,kargil,-18.03,0.0,2.65,45.8,0.22
2026-01-17 08:00:00,kargil,-16.88,250.5,2.65,39.9,0.23
2026-01-17 09:00:00,kargil,-15.38,478.8,3.31,34.5,0.23
2026-01-17 10:00:00,kargil,-13.63,664.6,3.92,30.1,0.22
2026-01-17 11:00:00,kargil,-11.75,791.2,4.45,26.8,0.22
2026-01-17 12:00:00,kargil,-9.87,847.6,4.86,24.7,0.2
2026-01-17 13:00:00,kargil,-8.13,828.7,5.11,24.0,0.19
2026-01-17 14:00:00,kargil,-6.62,736.1,5.2,24.7,0.17
2026-01-17 15:00:00,kargil,-5.47,578.1,5.11,26.8,0.15
2026-01-17 16:00:00,kargil,-4.75,368.8,4.86,30.1,0.13
2026-01-17 17:00:00,kargil,-4.5,126.7,4.45,34.5,0.11
2026-01-17 18:00:00,kargil,-4.75,0.0,3.92,39.9,0.09
2026-01-17 19:00:00,kargil,-5.47,0.0,3.31,45.8,0.08
2026-01-17 20:00:00,kargil,-6.62,0.0,2.65,52.0,0.07
2026-01-17 21:00:00,kargil,-8.12,0.0,2.65,52.0,0.07
2026-01-17 22:00:00,kargil,-9.87,0.0,2.65,52.0,0.07
2026-01-17 23:00:00,kargil,-11.75,0.0,2.65,52.0,0.08
2026-01-18 00:00:00,kargil,-13.63,0.0,2.65,52.0,0.09
2026-01-18 01:00:00,kargil,-15.38,0.0,2.65,52.0,0.1
2026-01-18 02:00:00,kargil,-16.88,0.0,2.65,52.0,0.12
2026-01-18 03:00:00,kargil,-18.03,0.0,2.65,52.0,0.14
2026-01-18 04:00:00,kargil,-18.75,0.0,2.65,52.0,0.16
2026-01-18 05:00:00,kargil,-19.0,0.0,2.65,52.0,0.18
2026-01-18 06:00:00,kargil,-18.75,0.0,2.65,52.0,0.2
2026-01-18 07:00:00,kargil,-18.03,0.0,2.65,45.8,0.21
2026-01-18 08:00:00,kargil,-16.88,250.5,2.65,39.9,0.22
2026-01-18 09:00:00,kargil,-15.38,478.8,3.31,34.5,0.23
2026-01-18 10:00:00,kargil,-13.63,664.6,3.92,30.1,0.23
2026-01-18 11:00:00,kargil,-11.75,791.2,4.45,26.8,0.23
2026-01-18 12:00:00,kargil,-9.87,847.6,4.86,24.7,0.22
2026-01-18 13:00:00,kargil,-8.13,828.7,5.11,24.0,0.2
2026-01-18 14:00:00,kargil,-6.62,736.1,5.2,24.7,0.19
2026-01-18 15:00:00,kargil,-5.47,578.1,5.11,26.8,0.17
2026-01-18 16:00:00,kargil,-4.75,368.8,4.86,30.1,0.15
2026-01-18 17:00:00,kargil,-4.5,126.7,4.45,34.5,0.13
2026-01-18 18:00:00,kargil,-4.75,0.0,3.92,39.9,0.11
2026-01-18 19:00:00,kargil,-5.47,0.0,3.31,45.8,0.09
2026-01-18 20:00:00,kargil,-6.62,0.0,2.65,52.0,0.08
2026-01-18 21:00:00,kargil,-8.12,0.0,2.65,52.0,0.07
2026-01-18 22:00:00,kargil,-9.87,0.0,2.65,52.0,0.07
2026-01-18 23:00:00,kargil,-11.75,0.0,2.65,52.0,0.07
2026-01-19 00:00:00,kargil,15.17,0.0,2.65,52.0,0.08
2026-01-19 01:00:00,kargil,13.0,0.0,2.65,52.0,0.09
2026-01-19 02:00:00,kargil,11.14,0.0,2.65,52.0,0.1
2026-01-19 03:00:00,kargil,9.71,0.0,2.65,52.0,0.12
2026-01-19 04:00:00,kargil,8.81,0.0,2.65,52.0,0.14
2026-01-19 05:00:00,kargil,8.5,0.0,2.65,52.0,0.16
2026-01-19 06:00:00,kargil,8.81,0.0,2.65,52.0,0.18
2026-01-19 07:00:00,kargil,9.71,246.2,2.65,45.8,0.2
2026-01-19 08:00:00,kargil,11.14,476.9,2.65,39.9,0.21
2026-01-19 09:00:00,kargil,13.0,677.7,3.31,34.5,0.22
2026-01-19 10:00:00,kargil,15.17,835.9,3.92,30.1,0.23
2026-01-19 11:00:00,kargil,17.5,941.5,4.45,26.8,0.23
2026-01-19 12:00:00,kargil,19.83,988.0,4.86,24.7,0.23
2026-01-19 13:00:00,kargil,22.0,972.5,5.11,24.0,0.22
2026-01-19 14:00:00,kargil,23.86,895.8,5.2,24.7,0.21
2026-01-19 15:00:00,kargil,25.29,762.8,5.11,26.8,0.19
2026-01-19 16:00:00,kargil,26.19,581.9,4.86,30.1,0.17
2026-01-19 17:00:00,kargil,26.5,364.4,4.45,34.5,0.15
2026-01-19 18:00:00,kargil,26.19,124.1,3.92,39.9,0.13
2026-01-19 19:00:00,kargil,25.29,0.0,3.31,45.8,0.11
2026-01-19 20:00:00,kargil,23.86,0.0,2.65,52.0,0.1
2026-01-19 21:00:00,kargil,22.0,0.0,2.65,52.0,0.08
2026-01-19 22:00:00,kargil,19.83,0.0,2.65,52.0,0.07
2026-01-19 23:00:00,kargil,17.5,0.0,2.65,52.0,0.07
2026-01-20 00:00:00,kargil,15.17,0.0,2.65,52.0,0.07
2026-01-20 01:00:00,kargil,13.0,0.0,2.65,52.0,0.08
2026-01-20 02:00:00,kargil,11.14,0.0,2.65,52.0,0.09
2026-01-20 03:00:00,kargil,9.71,0.0,2.65,52.0,0.1
2026-01-20 04:00:00,kargil,8.81,0.0,2.65,52.0,0.12
2026-01-20 05:00:00,kargil,8.5,0.0,2.65,52.0,0.14
2026-01-20 06:00:00,kargil,8.81,0.0,2.65,52.0,0.16
2026-01-20 07:00:00,kargil,9.71,246.2,2.65,45.8,0.18
2026-01-20 08:00:00,kargil,11.14,476.9,2.65,39.9,0.19
2026-01-20 09:00:00,kargil,13.0,677.7,3.31,34.5,0.21
2026-01-20 10:00:00,kargil,15.17,835.9,3.92,30.1,0.22
2026-01-20 11:00:00,kargil,17.5,941.5,4.45,26.8,0.23
2026-01-20 12:00:00,kargil,19.83,988.0,4.86,24.7,0.23
2026-01-20 13:00:00,kargil,22.0,972.5,5.11,24.0,0.23
2026-01-20 14:00:00,kargil,23.86,895.8,5.2,24.7,0.22
2026-01-20 15:00:00,kargil,25.29,762.8,5.11,26.8,0.21
2026-01-20 16:00:00,kargil,26.19,581.9,4.86,30.1,0.19
2026-01-20 17:00:00,kargil,26.5,364.4,4.45,34.5,0.17
2026-01-20 18:00:00,kargil,26.19,124.1,3.92,39.9,0.15
2026-01-20 19:00:00,kargil,25.29,0.0,3.31,45.8,0.13
2026-01-20 20:00:00,kargil,23.86,0.0,2.65,52.0,0.12
2026-01-20 21:00:00,kargil,22.0,0.0,2.65,52.0,0.1
2026-01-20 22:00:00,kargil,19.83,0.0,2.65,52.0,0.09
2026-01-20 23:00:00,kargil,17.5,0.0,2.65,52.0,0.08
2026-01-21 00:00:00,kargil,15.17,0.0,2.65,52.0,0.07
2026-01-21 01:00:00,kargil,13.0,0.0,2.65,52.0,0.07
2026-01-21 02:00:00,kargil,11.14,0.0,2.65,52.0,0.08
2026-01-21 03:00:00,kargil,9.71,0.0,2.65,52.0,0.08
2026-01-21 04:00:00,kargil,8.81,0.0,2.65,52.0,0.1
2026-01-21 05:00:00,kargil,8.5,0.0,2.65,52.0,0.12
2026-01-21 06:00:00,kargil,8.81,0.0,2.65,52.0,0.13
2026-01-21 07:00:00,kargil,9.71,246.2,2.65,45.8,0.15
2026-01-21 08:00:00,kargil,11.14,476.9,2.65,39.9,0.17
2026-01-21 09:00:00,kargil,13.0,677.7,3.31,34.5,0.19
2026-01-21 10:00:00,kargil,15.17,835.9,3.92,30.1,0.21
2026-01-21 11:00:00,kargil,17.5,941.5,4.45,26.8,0.22
2026-01-21 12:00:00,kargil,19.83,988.0,4.86,24.7,0.23
2026-01-21 13:00:00,kargil,22.0,972.5,5.11,24.0,0.23
2026-01-21 14:00:00,kargil,23.86,895.8,5.2,24.7,0.23
2026-01-21 15:00:00,kargil,25.29,762.8,5.11,26.8,0.22
2026-01-21 16:00:00,kargil,26.19,581.9,4.86,30.1,0.21
2026-01-21 17:00:00,kargil,26.5,364.4,4.45,34.5,0.19
2026-01-21 18:00:00,kargil,26.19,124.1,3.92,39.9,0.18
2026-01-21 19:00:00,kargil,25.29,0.0,3.31,45.8,0.16
2026-01-21 20:00:00,kargil,23.86,0.0,2.65,52.0,0.14
2026-01-21 21:00:00,kargil,22.0,0.0,2.65,52.0,0.12
2026-01-21 22:00:00,kargil,19.83,0.0,2.65,52.0,0.1
2026-01-21 23:00:00,kargil,17.5,0.0,2.65,52.0,0.09
