timestamp,location_id,ambient_temperature,solar_irradiance,wind_speed,relative_humidity,cloud_cover
2026-01-16 14:00:00,leh,-4.7,770.8,4.8,20.6,0.09
2026-01-16 15:00:00,leh,-3.5,605.4,4.72,22.5,0.07
2026-01-16 16:00:00,leh,-2.76,386.2,4.47,25.5,0.06
2026-01-16 17:00:00,leh,-2.5,132.6,4.08,29.4,0.04
2026-01-16 18:00:00,leh,-2.76,0.0,3.56,34.2,0.03
2026-01-16 19:00:00,leh,-3.5,0.0,2.97,39.4,0.02
2026-01-16 20:00:00,leh,-4.7,0.0,2.33,45.0,0.02
2026-01-16 21:00:00,leh,-6.25,0.0,2.33,45.0,0.02
2026-01-16 22:00:00,leh,-8.06,0.0,2.33,45.0,0.03
2026-01-16 23:00:00,leh,-10.0,0.0,2.33,45.0,0.04
2026-01-17 00:00:00,leh,-11.94,0.0,2.33,45.0,0.06
2026-01-17 01:00:00,leh,-13.75,0.0,2.33,45.0,0.08
2026-01-17 02:00:00,leh,-15.3,0.0,2.33,45.0,0.09
2026-01-17 03:00:00,leh,-16.5,0.0,2.33,45.0,0.11
2026-01-17 04:00:00,leh,-17.24,0.0,2.33,45.0,0.13
2026-01-17 05:00:00,leh,-17.5,0.0,2.33,45.0,0.15
2026-01-17 06:00:00,leh,-17.24,0.0,2.33,45.0,0.16
2026-01-17 07:00:00,leh,-16.5,0.0,2.33,39.4,0.17
2026-01-17 08:00:00,leh,-15.3,262.3,2.33,34.2,0.18
2026-01-17 09:00:00,leh,-13.75,501.4,2.97,29.4,0.18
2026-01-17 10:00:00,leh,-11.94,695.8,3.56,25.5,0.17
2026-01-17 11:00:00,leh,-10.0,828.5,4.08,22.5,0.17
2026-01-17 12:00:00,leh,-8.06,887.5,4.47,20.6,0.15
2026-01-17 13:00:00,leh,-6.25,867.7,4.72,20.0,0.14
2026-01-17 14:00:00,leh,-4.7,770.8,4.8,20.6,0.12
2026-01-17 15:00:00,leh,-3.5,605.4,4.72,22.5,0.1
2026-01-17 16:00:00,leh,-2.76,386.2,4.47,25.5,0.08
2026-01-17 17:00:00,leh,-2.5,132.6,4.08,29.4,0.06
2026-01-17 18:00:00,leh,-2.76,0.0,3.56,34.2,0.04
2026-01-17 19:00:00,leh,-3.5,0.0,2.97,39.4,0.03
2026-01-17 20:00:00,leh,-4.7,0.0,2.33,45.0,0.02
2026-01-17 21:00:00,leh,-6.25,0.0,2.33,45.0,0.02
2026-01-17 22:00:00,leh,-8.06,0.0,2.33,45.0,0.02
2026-01-17 23:00:00,leh,-10.0,0.0,2.33,45.0,0.03
2026-01-18 00:00:00,leh,-11.94,0.0,2.33,45.0,0.04
2026-01-18 01:00:00,leh,-13.75,0.0,2.33,45.0,0.05
2026-01-18 02:00:00,leh,-15.3,0.0,2.33,45.0,0.07
2026-01-18 03:00:00,leh,-16.5,0.0,2.33,45.0,0.09
2026-01-18 04:00:00,leh,-17.24,0.0,2.33,45.0,0.11
2026-01-18 05:00:00,leh,-17.5,0.0,2.33,45.0,0.13
2026-01-18 06:00:00,leh,-17.24,0.0,2.33,45.0,0.15
2026-01-18 07:00:00,leh,-16.5,0.0,2.33,39.4,0.16
2026-01-18 08:00:00,leh,-15.3,262.3,2.33,34.2,0.17
2026-01-18 09:00:00,leh,-13.75,501.4,2.97,29.4,0.18
2026-01-18 10:00:00,leh,-11.94,695.8,3.56,25.5,0.18
2026-01-18 11:00:00,leh,-10.0,828.5,4.08,22.5,0.18
2026-01-18 12:00:00,leh,-8.06,887.5,4.47,20.6,0.17
2026-01-18 13:00:00,leh,-6.25,867.7,4.72,20.0,0.15
2026-01-18 14:00:00,leh,-4.7,770.8,4.8,20.6,0.14
2026-01-18 15:00:00,leh,-3.5,605.4,4.72,22.5,0.12
2026-01-18 16:00:00,leh,-2.76,386.2,4.47,25.5,0.1
2026-01-18 17:00:00,leh,-2.5,132.6,4.08,29.4,0.08
2026-01-18 18:00:00,leh,-2.76,0.0,3.56,34.2,0.06
2026-01-18 19:00:00,leh,-3.5,0.0,2.97,39.4,0.04
2026-01-18 20:00:00,leh,-4.7,0.0,2.33,45.0,0.03
2026-01-18 21:00:00,leh,-6.25,0.0,2.33,45.0,0.02
2026-01-18 22:00:00,leh,-8.06,0.0,2.33,45.0,0.02
2026-01-18 23:00:00,leh,-10.0,0.0,2.33,45.0,0.02
2026-01-19 00:00:00,leh,15.06,0.0,2.33,45.0,0.03
2026-01-19 01:00:00,leh,13.25,0.0,2.33,45.0,0.04
2026-01-19 02:00:00,leh,11.7,0.0,2.33,45.0,0.05
2026-01-19 03:00:00,leh,10.5,0.0,2.33,45.0,0.07
2026-01-19 04:00:00,leh,9.76,0.0,2.33,45.0,0.09
2026-01-19 05:00:00,leh,9.5,0.0,2.33,45.0,0.11
2026-01-19 06:00:00,leh,9.76,0.0,2.33,45.0,0.13
2026-01-19 07:00:00,leh,10.5,253.7,2.33,39.4,0.15
2026-01-19 08:00:00,leh,11.7,491.4,2.33,34.2,0.16
2026-01-19 09:00:00,leh,13.25,698.2,2.97,29.4,0.17
2026-01-19 10:00:00,leh,15.06,861.2,3.56,25.5,0.18
2026-01-19 11:00:00,leh,17.0,970.1,4.08,22.5,0.18
2026-01-19 12:00:00,leh,18.94,1018.0,4.47,20.6,0.18
2026-01-19 13:00:00,leh,20.75,1001.9,4.72,20.0,0.17
2026-01-19 14:00:00,leh,22.3,922.9,4.8,20.6,0.16
2026-01-19 15:00:00,leh,23.5,785.9,4.72,22.5,0.14
2026-01-19 16:00:00,leh,24.24,599.5,4.47,25.5,0.12
2026-01-19 17:00:00,leh,24.5,375.5,4.08,29.4,0.1
2026-01-19 18:00:00,leh,24.24,127.8,3.56,34.2,0.08
2026-01-19 19:00:00,leh,23.5,0.0,2.97,39.4,0.06
2026-01-19 20:00:00,leh,22.3,0.0,2.33,45.0,0.05
2026-01-19 21:00:00,leh,20.75,0.0,2.33,45.0,0.03
2026-01-19 22:00:00,leh,18.94,0.0,2.33,45.0,0.02
2026-01-19 23:00:00,leh,17.0,0.0,2.33,45.0,0.02
2026-01-20 00:00:00,leh,15.06,0.0,2.33,45.0,0.02
2026-01-20 01:00:00,leh,13.25,0.0,2.33,45.0,0.03
2026-01-20 02:00:00,leh,11.7,0.0,2.33,45.0,0.04
2026-01-20 03:00:00,leh,10.5,0.0,2.33,45.0,0.05
2026-01-20 04:00:00,leh,9.76,0.0,2.33,45.0,0.07
2026-01-20 05:00:00,leh,9.5,0.0,2.33,45.0,0.09
2026-01-20 06:00:00,leh,9.76,0.0,2.33,45.0,0.11
2026-01-20 07:00:00,leh,10.5,253.7,2.33,39.4,0.13
2026-01-20 08:00:00,leh,11.7,491.4,2.33,34.2,0.14
2026-01-20 09:00:00,leh,13.25,698.2,2.97,29.4,0.16
2026-01-20 10:00:00,leh,15.06,861.2,3.56,25.5,0.17
2026-01-20 11:00:00,leh,17.0,970.1,4.08,22.5,0.18
2026-01-20 12:00:00,leh,18.94,1018.0,4.47,20.6,0.18
2026-01-20 13:00:00,leh,20.75,1001.9,4.72,20.0,0.18
2026-01-20 14:00:00,leh,22.3,922.9,4.8,20.6,0.17
2026-01-20 15:00:00,leh,23.5,785.9,4.72,22.5,0.16
2026-01-20 16:00:00,leh,24.24,599.5,4.47,25.5,0.14
2026-01-20 17:00:00,leh,24.5,375.5,4.08,29.4,0.12
2026-01-20 18:00:00,leh,24.24,127.8,3.56,34.2,0.1
2026-01-20 19:00:00,leh,23.5,0.0,2.97,39.4,0.08
2026-01-20 20:00:00,leh,22.3,0.0,2.33,45.0,0.07
2026-01-20 21:00:00,leh,20.75,0.0,2.33,45.0,0.05
2026-01-20 22:00:00,leh,18.94,0.0,2.33,45.0,0.04
2026-01-20 23:00:00,leh,17.0,0.0,2.33,45.0,0.03
2026-01-21 00:00:00,leh,15.06,0.0,2.33,45.0,0.02
2026-01-21 01:00:00,leh,13.25,0.0,2.33,45.0,0.02
2026-01-21 02:00:00,leh,11.7,0.0,2.33,45.0,0.03
2026-01-21 03:00:00,leh,10.5,0.0,2.33,45.0,0.03
2026-01-21 04:00:00,leh,9.76,0.0,2.33,45.0,0.05
2026-01-21 05:00:00,leh,9.5,0.0,2.33,45.0,0.07
2026-01-21 06:00:00,leh,9.76,0.0,2.33,45.0,0.08
2026-01-21 07:00:00,leh,10.5,253.7,2.33,39.4,0.1
2026-01-21 08:00:00,leh,11.7,491.4,2.33,34.2,0.12
2026-01-21 09:00:00,leh,13.25,698.2,2.97,29.4,0.14
2026-01-21 10:00:00,leh,15.06,861.2,3.56,25.5,0.16
2026-01-21 11:00:00,leh,17.0,970.1,4.08,22.5,0.17
2026-01-21 12:00:00,leh,18.94,1018.0,4.47,20.6,0.18
2026-01-21 13:00:00,leh,20.75,1001.9,4.72,20.0,0.18
2026-01-21 14:00:00,leh,22.3,922.9,4.8,20.6,0.18
2026-01-21 15:00:00,leh,23.5,785.9,4.72,22.5,0.17
2026-01-21 16:00:00,leh,24.24,599.5,4.47,25.5,0.16
2026-01-21 17:00:00,leh,24.5,375.5,4.08,29.4,0.14
2026-01-21 18:00:00,leh,24.24,127.8,3.56,34.2,0.13
2026-01-21 19:00:00,leh,23.5,0.0,2.97,39.4,0.11
2026-01-21 20:00:00,leh,22.3,0.0,2.33,45.0,0.09
2026-01-21 21:00:00,leh,20.75,0.0,2.33,45.0,0.07
2026-01-21 22:00:00,leh,18.94,0.0,2.33,45.0,0.05
2026-01-21 23:00:00,leh,17.0,0.0,2.33,45.0,0.04
2026-01-15 00:00:00,kargil,-13.63,0.0,2.65,52.0,0.15
2026-01-15 01:00:00,kargil,-15.38,0.0,2.65,52.0,0.17
2026-01-15 02:00:00,kargil,-16.88,0.0,2.65,52.0,0.19
2026-01-15 03:00:00,kargil,-18.03,0.0,2.65,52.0,0.2
2026-01-15 04:00:00,kargil,-18.75,0.0,2.65,52.0,0.22
2026-01-15 05:00:00,kargil,-19.0,0.0,2.65,52.0,0.23
2026-01-15 06:00:00,kargil,-18.75,0.0,2.65,52.0,0.23
2026-01-15 07:00:00,kargil,-18.03,0.0,2.65,45.8,0.23
2026-01-15 08:00:00,kargil,-16.88,250.5,2.65,39.9,0.22
2026-01-15 09:00:00,kargil,-15.38,478.8,3.31,34.5,0.21
2026-01-15 10:00:00,kargil,-13.63,664.6,3.92,30.1,0.2
2026-01-15 11:00:00,kargil,-11.75,791.2,4.45,26.8,0.18
2026-01-15 12:00:00,kargil,-9.87,847.6,4.86,24.7,0.16
2026-01-15 13:00:00,kargil,-8.13,828.7,5.11,24.0,0.14
2026-01-15 14:00:00,kargil,-6.62,736.1,5.2,24.7,0.12
2026-01-15 15:00:00,kargil,-5.47,578.1,5.11,26.8,0.1
2026-01-15 16:00:00,kargil,-4.75,368.8,4.86,30.1,0.09
2026-01-15 17:00:00,kargil,-4.5,126.7,4.45,34.5,0.08
2026-01-15 18:00:00,kargil,-4.75,0.0,3.92,39.9,0.07
2026-01-15 19:00:00,kargil,-5.47,0.0,3.31,45.8,0.07
2026-01-15 20:00:00,kargil,-6.62,0.0,2.65,52.0,0.07
2026-01-15 21:00:00,kargil,-8.12,0.0,2.65,52.0,0.08
2026-01-15 22:00:00,kargil,-9.87,0.0,2.65,52.0,0.09
2026-01-15 23:00:00,kargil,-11.75,0.0,2.65,52.0,0.11
2026-01-16 00:00:00,kargil,-13.63,0.0,2.65,52.0,0.13
2026-01-16 01:00:00,kargil,-15.38,0.0,2.65,52.0,0.15
2026-01-16 02:00:00,kargil,-16.88,0.0,2.65,52.0,0.17
2026-01-16 03:00:00,kargil,-18.03,0.0,2.65,52.0,0.19
2026-01-16 04:00:00,kargil,-18.75,0.0,2.65,52.0,0.2
2026-01-16 05:00:00,kargil,-19.0,0.0,2.65,52.0,0.22
2026-01-16 06:00:00,kargil,-18.75,0.0,2.65,52.0,0.23
2026-01-16 07:00:00,kargil,-18.03,0.0,2.65,45.8,0.23
2026-01-16 08:00:00,kargil,-16.88,250.5,2.65,39.9,0.23
2026-01-16 09:00:00,kargil,-15.38,478.8,3.31,34.5,0.22
2026-01-16 10:00:00,kargil,-13.63,664.6,3.92,30.1,0.21
2026-01-16 11:00:00,kargil,-11.75,791.2,4.45,26.8,0.2
2026-01-16 12:00:00,kargil,-9.87,847.6,4.86,24.7,0.18
2026-01-16 13:00:00,kargil,-8.13,828.7,5.11,24.0,0.16
2026-01-16 14:00:00,kargil,-6.62,736.1,5.2,24.7,0.14
2026-01-16 15:00:00,kargil,-5.47,578.1,5.11,26.8,0.12
2026-01-16 16:00:00,kargil,-4.75,368.8,4.86,30.1,0.11
2026-01-16 17:00:00,kargil,-4.5,126.7,4.45,34.5,0.09
2026-01-16 18:00:00,kargil,-4.75,0.0,3.92,39.9,0.08
2026-01-16 19:00:00,kargil,-5.47,0.0,3.31,45.8,0.07
2026-01-16 20:00:00,kargil,-6.62,0.0,2.65,52.0,0.07
2026-01-16 21:00:00,kargil,-8.12,0.0,2.65,52.0,0.07
2026-01-16 22:00:00,kargil,-9.87,0.0,2.65,52.0,0.08
2026-01-16 23:00:00,kargil,-11.75,0.0,2.65,52.0,0.09
2026-01-17 00:00:00,kargil,-13.63,0.0,2.65,52.0,0.11
2026-01-17 01:00:00,kargil,-15.38,0.0,2.65,52.0,0.13
2026-01-17 02:00:00,kargil,-16.88,0.0,2.65,52.0,0.14
2026-01-17 03:00:00,kargil,-18.03,0.0,2.65,52.0,0.16
2026-01-17 04:00:00,kargil,-18.75,0.0,2.65,52.0,0.18
2026-01-17 05:00:00,kargil,-19.0,0.0,2.65,52.0,0.2
2026-01-17 06:00:00,kargil,-18.75,0.0,2.65,52.0,0.21
2026-01-17 07:00:00,kargil,-18.03,0.0,2.65,45.8,0.22
2026-01-17 08:00:00,kargil,-16.88,250.5,2.65,39.9,0.23
2026-01-17 09:00:00,kargil,-15.38,478.8,3.31,34.5,0.23
2026-01-17 10:00:00,kargil,-13.63,664.6,3.92,30.1,0.22
2026-01-17 11:00:00,kargil,-11.75,791.2,4.45,26.8,0.22
2026-01-17 12:00:00,kargil,-9.87,847.6,4.86,24.7,0.2
2026-01-17 13:00:00,kargil,-8.13,828.7,5.11,24.0,0.19
2026-01-17 14:00:00,kargil,-6.62,736.1,5.2,24.7,0.17
2026-01-17 15:00:00,kargil,-5.47,578.1,5.11,26.8,0.15
2026-01-17 16:00:00,kargil,-4.75,368.8,4.86,30.1,0.13
2026-01-17 17:00:00,kargil,-4.5,126.7,4.45,34.5,0.11
2026-01-17 18:00:00,kargil,-4.75,0.0,3.92,39.9,0.09
2026-01-17 19:00:00,kargil,-5.47,0.0,3.31,45.8,0.08
2026-01-17 20:00:00,kargil,-6.62,0.0,2.65,52.0,0.07
2026-01-17 21:00:00,kargil,-8.12,0.0,2.65,52.0,0.07
2026-01-17 22:00:00,kargil,-9.87,0.0,2.65,52.0,0.07
2026-01-17 23:00:00,kargil,-11.75,0.0,2.65,52.0,0.08
2026-01-18 00:00:00,kargil,-13.63,0.0,2.65,52.0,0.09
2026-01-18 01:00:00,kargil,-15.38,0.0,2.65,52.0,0.1
2026-01-18 02:00:00,kargil,-16.88,0.0,2.65,52.0,0.12
2026-01-18 03:00:00,kargil,-18.03,0.0,2.65,52.0,0.14
2026-01-18 04:00:00,kargil,-18.75,0.0,2.65,52.0,0.16
2026-01-18 05:00:00,kargil,-19.0,0.0,2.65,52.0,0.18
2026-01-18 06:00:00,kargil,-18.75,0.0,2.65,52.0,0.2
2026-01-18 07:00:00,kargil,-18.03,0.0,2.65,45.8,0.21
2026-01-18 08:00:00,kargil,-16.88,250.5,2.65,39.9,0.22
2026-01-18 09:00:00,kargil,-15.38,478.8,3.31,34.5,0.23
2026-01-18 10:00:00,kargil,-13.63,664.6,3.92,30.1,0.23
2026-01-18 11:00:00,kargil,-11.75,791.2,4.45,26.8,0.23
2026-01-18 12:00:00,kargil,-9.87,847.6,4.86,24.7,0.22
2026-01-18 13:00:00,kargil,-8.13,828.7,5.11,24.0,0.2
2026-01-18 14:00:00,kargil,-6.62,736.1,5.2,24.7,0.19
2026-01-18 15:00:00,kargil,-5.47,578.1,5.11,26.8,0.17
2026-01-18 16:00:00,kargil,-4.75,368.8,4.86,30.1,0.15
2026-01-18 17:00:00,kargil,-4.5,126.7,4.45,34.5,0.13
2026-01-18 18:00:00,kargil,-4.75,0.0,3.92,39.9,0.11
2026-01-18 19:00:00,kargil,-5.47,0.0,3.31,45.8,0.09
2026-01-18 20:00:00,kargil,-6.62,0.0,2.65,52.0,0.08
2026-01-18 21:00:00,kargil,-8.12,0.0,2.65,52.0,0.07
2026-01-18 22:00:00,kargil,-9.87,0.0,2.65,52.0,0.07
2026-01-18 23:00:00,kargil,-11.75,0.0,2.65,52.0,0.07
2026-01-19 00:00:00,kargil,15.17,0.0,2.65,52.0,0.08
2026-01-19 01:00:00,kargil,13.0,0.0,2.65,52.0,0.09
2026-01-19 02:00:00,kargil,11.14,0.0,2.65,52.0,0.1
2026-01-19 03:00:00,kargil,9.71,0.0,2.65,52.0,0.12
2026-01-19 04:00:00,kargil,8.81,0.0,2.65,52.0,0.14
2026-01-19 05:00:00,kargil,8.5,0.0,2.65,52.0,0.16
2026-01-19 06:00:00,kargil,8.81,0.0,2.65,52.0,0.18
2026-01-19 07:00:00,kargil,9.71,246.2,2.65,45.8,0.2
2026-01-19 08:00:00,kargil,11.14,476.9,2.65,39.9,0.21
2026-01-19 09:00:00,kargil,13.0,677.7,3.31,34.5,0.22
2026-01-19 10:00:00,kargil,15.17,835.9,3.92,30.1,0.23
2026-01-19 11:00:00,kargil,17.5,941.5,4.45,26.8,0.23
2026-01-19 12:00:00,kargil,19.83,988.0,4.86,24.7,0.23
2026-01-19 13:00:00,kargil,22.0,972.5,5.11,24.0,0.22
2026-01-19 14:00:00,kargil,23.86,895.8,5.2,24.7,0.21
2026-01-19 15:00:00,kargil,25.29,762.8,5.11,26.8,0.19
2026-01-19 16:00:00,kargil,26.19,581.9,4.86,30.1,0.17
2026-01-19 17:00:00,kargil,26.5,364.4,4.45,34.5,0.15
2026-01-19 18:00:00,kargil,26.19,124.1,3.92,39.9,0.13
2026-01-19 19:00:00,kargil,25.29,0.0,3.31,45.8,0.11
2026-01-19 20:00:00,kargil,23.86,0.0,2.65,52.0,0.1
2026-01-19 21:00:00,kargil,22.0,0.0,2.65,52.0,0.08
2026-01-19 22:00:00,kargil,19.83,0.0,2.65,52.0,0.07
2026-01-19 23:00:00,kargil,17.5,0.0,2.65,52.0,0.07
2026-01-20 00:00:00,kargil,15.17,0.0,2.65,52.0,0.07
2026-01-20 01:00:00,kargil,13.0,0.0,2.65,52.0,0.08
2026-01-20 02:00:00,kargil,11.14,0.0,2.65,52.0,0.09
2026-01-20 03:00:00,kargil,9.71,0.0,2.65,52.0,0.1
2026-01-20 04:00:00,kargil,8.81,0.0,2.65,52.0,0.12
2026-01-20 05:00:00,kargil,8.5,0.0,2.65,52.0,0.14
2026-01-20 06:00:00,kargil,8.81,0.0,2.65,52.0,0.16
2026-01-20 07:00:00,kargil,9.71,246.2,2.65,45.8,0.18
2026-01-20 08:00:00,kargil,11.14,476.9,2.65,39.9,0.19
2026-01-20 09:00:00,kargil,13.0,677.7,3.31,34.5,0.21
2026-01-20 10:00:00,kargil,15.17,835.9,3.92,30.1,0.22
2026-01-20 11:00:00,kargil,17.5,941.5,4.45,26.8,0.23
2026-01-20 12:00:00,kargil,19.83,988.0,4.86,24.7,0.23
2026-01-20 13:00:00,kargil,22.0,972.5,5.11,24.0,0.23
2026-01-20 14:00:00,kargil,23.86,895.8,5.2,24.7,0.22
2026-01-20 15:00:00,kargil,25.29,762.8,5.11,26.8,0.21
2026-01-20 16:00:00,kargil,26.19,581.9,4.86,30.1,0.19
2026-01-20 17:00:00,kargil,26.5,364.4,4.45,34.5,0.17
2026-01-20 18:00:00,kargil,26.19,124.1,3.92,39.9,0.15
2026-01-20 19:00:00,kargil,25.29,0.0,3.31,45.8,0.13
2026-01-20 20:00:00,kargil,23.86,0.0,2.65,52.0,0.12
2026-01-20 21:00:00,kargil,22.0,0.0,2.65,52.0,0.1
2026-01-20 22:00:00,kargil,19.83,0.0,2.65,52.0,0.09
2026-01-20 23:00:00,kargil,17.5,0.0,2.65,52.0,0.08
2026-01-21 00:00:00,kargil,15.17,0.0,2.65,52.0,0.07
2026-01-21 01:00:00,kargil,13.0,0.0,2.65,52.0,0.07
2026-01-21 02:00:00,kargil,11.14,0.0,2.65,52.0,0.08
2026-01-21 03:00:00,kargil,9.71,0.0,2.65,52.0,0.08
2026-01-21 04:00:00,kargil,8.81,0.0,2.65,52.0,0.1
2026-01-21 05:00:00,kargil,8.5,0.0,2.65,52.0,0.12
2026-01-21 06:00:00,kargil,8.81,0.0,2.65,52.0,0.13
2026-01-21 07:00:00,kargil,9.71,246.2,2.65,45.8,0.15
2026-01-21 08:00:00,kargil,11.14,476.9,2.65,39.9,0.17
2026-01-21 09:00:00,kargil,13.0,677.7,3.31,34.5,0.19
2026-01-21 10:00:00,kargil,15.17,835.9,3.92,30.1,0.21
2026-01-21 11:00:00,kargil,17.5,941.5,4.45,26.8,0.22
2026-01-21 12:00:00,kargil,19.83,988.0,4.86,24.7,0.23
2026-01-21 13:00:00,kargil,22.0,972.5,5.11,24.0,0.23
2026-01-21 14:00:00,kargil,23.86,895.8,5.2,24.7,0.23
2026-01-21 15:00:00,kargil,25.29,762.8,5.11,26.8,0.22
2026-01-21 16:00:00,kargil,26.19,581.9,4.86,30.1,0.21
2026-01-21 17:00:00,kargil,26.5,364.4,4.45,34.5,0.19
2026-01-21 18:00:00,kargil,26.19,124.1,3.92,39.9,0.18
2026-01-21 19:00:00,kargil,25.29,0.0,3.31,45.8,0.16
2026-01-21 20:00:00,kargil,23.86,0.0,2.65,52.0,0.14
2026-01-21 21:00:00,kargil,22.0,0.0,2.65,52.0,0.12
2026-01-21 22:00:00,kargil,19.83,0.0,2.65,52.0,0.1
2026-01-21 23:00:00,kargil,17.5,0.0,2.65,52.0,0.09
2026-01-15 00:00:00,srinagar,0.13,0.0,1.35,88.0,0.35
2026-01-15 01:00:00,srinagar,-1.15,0.0,1.35,88.0,0.37
2026-01-15 02:00:00,srinagar,-2.25,0.0,1.35,88.0,0.39
2026-01-15 03:00:00,srinagar,-3.09,0.0,1.35,88.0,0.4
2026-01-15 04:00:00,srinagar,-3.62,0.0,1.35,88.0,0.42
2026-01-15 05:00:00,srinagar,-3.8,0.0,1.35,88.0,0.43
2026-01-15 06:00:00,srinagar,-3.62,0.0,1.35,88.0,0.43
2026-01-15 07:00:00,srinagar,-3.09,0.0,1.35,79.1,0.43
2026-01-15 08:00:00,srinagar,-2.25,182.7,1.35,70.6,0.42
2026-01-15 09:00:00,srinagar,-1.15,349.3,1.78,63.1,0.41
2026-01-15 10:00:00,srinagar,0.13,484.7,2.17,56.7,0.4
2026-01-15 11:00:00,srinagar,1.5,577.1,2.52,52.0,0.38
2026-01-15 12:00:00,srinagar,2.87,618.3,2.78,49.0,0.36
2026-01-15 13:00:00,srinagar,4.15,604.5,2.94,48.0,0.34
2026-01-15 14:00:00,srinagar,5.25,536.9,3.0,49.0,0.32
2026-01-15 15:00:00,srinagar,6.09,421.7,2.94,52.0,0.3
2026-01-15 16:00:00,srinagar,6.62,269.0,2.78,56.7,0.29
2026-01-15 17:00:00,srinagar,6.8,92.4,2.52,63.1,0.28
2026-01-15 18:00:00,srinagar,6.62,0.0,2.17,70.6,0.27
2026-01-15 19:00:00,srinagar,6.09,0.0,1.78,79.1,0.27
2026-01-15 20:00:00,srinagar,5.25,0.0,1.35,88.0,0.27
2026-01-15 21:00:00,srinagar,4.15,0.0,1.35,88.0,0.28
2026-01-15 22:00:00,srinagar,2.87,0.0,1.35,88.0,0.29
2026-01-15 23:00:00,srinagar,1.5,0.0,1.35,88.0,0.31
2026-01-16 00:00:00,srinagar,0.13,0.0,1.35,88.0,0.33
2026-01-16 01:00:00,srinagar,-1.15,0.0,1.35,88.0,0.35
2026-01-16 02:00:00,srinagar,-2.25,0.0,1.35,88.0,0.37
2026-01-16 03:00:00,srinagar,-3.09,0.0,1.35,88.0,0.39
2026-01-16 04:00:00,srinagar,-3.62,0.0,1.35,88.0,0.4
2026-01-16 05:00:00,srinagar,-3.8,0.0,1.35,88.0,0.42
2026-01-16 06:00:00,srinagar,-3.62,0.0,1.35,88.0,0.43
2026-01-16 07:00:00,srinagar,-3.09,0.0,1.35,79.1,0.43
2026-01-16 08:00:00,srinagar,-2.25,182.7,1.35,70.6,0.43
2026-01-16 09:00:00,srinagar,-1.15,349.3,1.78,63.1,0.42
2026-01-16 10:00:00,srinagar,0.13,484.7,2.17,56.7,0.41
2026-01-16 11:00:00,srinagar,1.5,577.1,2.52,52.0,0.4
2026-01-16 12:00:00,srinagar,2.87,618.3,2.78,49.0,0.38
